id,test_num,name,components,precipitated_out,water_weight,cv_diff,avg_cv_diff,avg_highV,highV,avg_lowV,lowV,avg_cv_diff_rev,cv_diff_rev,avg_highV_rev,highV_rev,avg_lowV_rev,lowV_rev,ignore_first,cv_date_uploaded,temp(C),electrode_used,paths,valid_flag,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
6866c37684b37ccaaabd04c0,"{'components': {'TFSI': 7.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 4.0}, 'precipitated_out': True, 'water_weight': 2.1013692483118107}",4.0_0_1.0_1.0_4.0_7.0,"{'TFSI': 7.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 4.0}",True,2.1013692483118107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37684b37ccaaabd04c1,"{'components': {'TFSI': 1.0, 'FSI': 10.0, 'NO3': 1.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}, 'precipitated_out': True, 'water_weight': 2.266856818559259}",1.0_10.0_1.0_1.0_1.0_1.0,"{'TFSI': 1.0, 'FSI': 10.0, 'NO3': 1.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}",True,2.266856818559259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37784b37ccaaabd04c2,"{'components': {'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 0.2, 'SO4': 0.2}, 'precipitated_out': True, 'water_weight': 1.8970244348014813}",0_0_0.2_0.2_5.0_10.0,"{'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 0.2, 'SO4': 0.2}",True,1.8970244348014813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37784b37ccaaabd04c3,"{'components': {'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 0.5, 'SO4': 0.2, 'AC': 2.0}, 'precipitated_out': True, 'water_weight': 1.8623042180061569}",2.0_0_0.5_0.2_4.0_10.0,"{'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 0.5, 'SO4': 0.2, 'AC': 2.0}",True,1.8623042180061569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37784b37ccaaabd04c4,"{'components': {'TFSI': 8.02, 'FSI': 14.46, 'ClO4': 0.47}, 'precipitated_out': True, 'water_weight': 1.431982600674499}",0_14.46_0.47_0_0_8.02,"{'TFSI': 8.02, 'FSI': 14.46, 'ClO4': 0.47}",True,1.431982600674499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37884b37ccaaabd04c5,"{'components': {'TFSI': 8.4, 'FSI': 14.62, 'SO4': 0.29, 'AC': 0.72}, 'precipitated_out': True, 'water_weight': 1.3954200308312343}",0.72_14.62_0_0.29_0_8.4,"{'TFSI': 8.4, 'FSI': 14.62, 'SO4': 0.29, 'AC': 0.72}",True,1.3954200308312343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37884b37ccaaabd04c6,"{'components': {'TFSI': 7.89, 'FSI': 14.17, 'ClO4': 0.51, 'SO4': 0.31}, 'precipitated_out': True, 'water_weight': 1.4413656569003992}",0_14.17_0.51_0.31_0_7.89,"{'TFSI': 7.89, 'FSI': 14.17, 'ClO4': 0.51, 'SO4': 0.31}",True,1.4413656569003992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37884b37ccaaabd04c7,"{'components': {'FSI': 6.3, 'NO3': 1.4, 'ClO4': 2.0}, 'precipitated_out': True, 'water_weight': 2.9649799537421453}",0_6.3_2.0_0_1.4_0,"{'FSI': 6.3, 'NO3': 1.4, 'ClO4': 2.0}",True,2.9649799537421453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37884b37ccaaabd04c8,"{'components': {'TFSI': 10.5, 'FSI': 4.2, 'NO3': 2.8}, 'precipitated_out': True, 'water_weight': 1.6659542630102002}",0_4.2_0_0_2.8_10.5,"{'TFSI': 10.5, 'FSI': 4.2, 'NO3': 2.8}",True,1.6659542630102002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37984b37ccaaabd04c9,"{'components': {'TFSI': 6.3, 'FSI': 8.4, 'NO3': 2.1, 'ClO4': 0.5}, 'precipitated_out': True, 'water_weight': 1.8135898828300892}",0_8.4_0.5_0_2.1_6.3,"{'TFSI': 6.3, 'FSI': 8.4, 'NO3': 2.1, 'ClO4': 0.5}",True,1.8135898828300892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37984b37ccaaabd04ca,"{'components': {'TFSI': 21.0, 'FSI': 6.3, 'AC': 1.4}, 'precipitated_out': True, 'water_weight': 1.0619859257487279}",1.4_6.3_0_0_0_21.0,"{'TFSI': 21.0, 'FSI': 6.3, 'AC': 1.4}",True,1.0619859257487279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37984b37ccaaabd04cb,"{'components': {'TFSI': 4.2, 'FSI': 16.8, 'AC': 2.8}, 'precipitated_out': True, 'water_weight': 1.5612845074118136}",2.8_16.8_0_0_0_4.2,"{'TFSI': 4.2, 'FSI': 16.8, 'AC': 2.8}",True,1.5612845074118136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37a84b37ccaaabd04cc,"{'components': {'TFSI': 8.4, 'FSI': 6.3, 'AC': 5.6}, 'precipitated_out': True, 'water_weight': 1.6789468187169998}",5.6_6.3_0_0_0_8.4,"{'TFSI': 8.4, 'FSI': 6.3, 'AC': 5.6}",True,1.6789468187169998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37a84b37ccaaabd04cd,"{'components': {'FSI': 21.0, 'NO3': 3.5}, 'precipitated_out': True, 'water_weight': 1.6881900498633648}",0_21.0_0_0_3.5_0,"{'FSI': 21.0, 'NO3': 3.5}",True,1.6881900498633648,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37a84b37ccaaabd04ce,"{'components': {'FSI': 16.8, 'AC': 4.9}, 'precipitated_out': True, 'water_weight': 1.8883316616893464}",4.9_16.8_0_0_0_0,"{'FSI': 16.8, 'AC': 4.9}",True,1.8883316616893464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37a84b37ccaaabd04cf,"{'components': {'FSI': 10.5, 'AC': 7.0}, 'precipitated_out': True, 'water_weight': 2.3213390142128416}",7.0_10.5_0_0_0_0,"{'FSI': 10.5, 'AC': 7.0}",True,2.3213390142128416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37b84b37ccaaabd04d0,"{'components': {'FSI': 10.5, 'NO3': 3.5, 'AC': 3.5}, 'precipitated_out': True, 'water_weight': 2.338013802382773}",3.5_10.5_0_0_3.5_0,"{'FSI': 10.5, 'NO3': 3.5, 'AC': 3.5}",True,2.338013802382773,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37b84b37ccaaabd04d1,"{'components': {'NO3': 3.5, 'ClO4': 5.0}, 'precipitated_out': True, 'water_weight': 3.8001689064358826}",0_0_5.0_0_3.5_0,"{'NO3': 3.5, 'ClO4': 5.0}",True,3.8001689064358826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37b84b37ccaaabd04d2,"{'components': {'TFSI': 4.2, 'FSI': 6.3, 'SO4': 0.9, 'NO3': 0.7}, 'precipitated_out': True, 'water_weight': 2.2130258655818733}",0_6.3_0_0.9_0.7_4.2,"{'TFSI': 4.2, 'FSI': 6.3, 'SO4': 0.9, 'NO3': 0.7}",True,2.2130258655818733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37b84b37ccaaabd04d3,"{'components': {'TFSI': 2.1, 'FSI': 6.3, 'SO4': 0.9, 'AC': 2.1}, 'precipitated_out': True, 'water_weight': 2.5048574865260522}",2.1_6.3_0_0.9_0_2.1,"{'TFSI': 2.1, 'FSI': 6.3, 'SO4': 0.9, 'AC': 2.1}",True,2.5048574865260522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37c84b37ccaaabd04d4,"{'components': {'FSI': 3.7, 'SO4': 0.51, 'NO3': 0.42}, 'precipitated_out': True, 'water_weight': 3.638919590242979}",0_3.7_0_0.51_0.42_0,"{'FSI': 3.7, 'SO4': 0.51, 'NO3': 0.42}",True,3.638919590242979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37c84b37ccaaabd04d5,"{'components': {'FSI': 3.32, 'SO4': 0.47, 'AC': 1.12}, 'precipitated_out': True, 'water_weight': 3.6724177052367195}",1.12_3.32_0_0.47_0_0,"{'FSI': 3.32, 'SO4': 0.47, 'AC': 1.12}",True,3.6724177052367195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37c84b37ccaaabd04d6,"{'components': {'TFSI': 13.11, 'NO3': 0.81, 'ClO4': 0.53, 'AC': 7.28}, 'precipitated_out': True, 'water_weight': 1.556435238890084}",7.28_0_0.53_0_0.81_13.11,"{'TFSI': 13.11, 'NO3': 0.81, 'ClO4': 0.53, 'AC': 7.28}",True,1.556435238890084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37d84b37ccaaabd04d7,"{'components': {'TFSI': 12.03, 'NO3': 0.66, 'SO4': 0.39, 'AC': 6.7}, 'precipitated_out': True, 'water_weight': 1.6485992512306258}",6.7_0_0_0.39_0.66_12.03,"{'TFSI': 12.03, 'NO3': 0.66, 'SO4': 0.39, 'AC': 6.7}",True,1.6485992512306258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37d84b37ccaaabd04d8,"{'components': {'TFSI': 5.11, 'ClO4': 1.6, 'AC': 1.68}, 'precipitated_out': True, 'water_weight': 2.6611365490462404}",1.68_0_1.6_0_0_5.11,"{'TFSI': 5.11, 'ClO4': 1.6, 'AC': 1.68}",True,2.6611365490462404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37d84b37ccaaabd04d9,"{'components': {'TFSI': 6.59, 'NO3': 2.75, 'ClO4': 1.47}, 'precipitated_out': True, 'water_weight': 2.3656913234318853}",0_0_1.47_0_2.75_6.59,"{'TFSI': 6.59, 'NO3': 2.75, 'ClO4': 1.47}",True,2.3656913234318853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37e84b37ccaaabd04da,"{'components': {'TFSI': 10.46, 'NO3': 1.43, 'ClO4': 0.53}, 'precipitated_out': True, 'water_weight': 1.9169826202072064}",0_0_0.53_0_1.43_10.46,"{'TFSI': 10.46, 'NO3': 1.43, 'ClO4': 0.53}",True,1.9169826202072064,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
